	0	country
3221	[-78.28125  210.234375]	Antarctica
3222	[-78.28125  211.640625]	Antarctica
3223	[-78.28125  213.046875]	Antarctica
3224	[-78.28125  214.453125]	Antarctica
3225	[-78.28125  215.859375]	Antarctica
3226	[-78.28125  217.265625]	Antarctica
3227	[-78.28125  218.671875]	Antarctica
3228	[-78.28125  220.078125]	Antarctica
3229	[-78.28125  221.484375]	Antarctica
3230	[-78.28125  222.890625]	Antarctica
3231	[-78.28125  224.296875]	Antarctica
3232	[-78.28125  225.703125]	Antarctica
3233	[-78.28125  227.109375]	Antarctica
3234	[-78.28125  228.515625]	Antarctica
3235	[-78.28125  229.921875]	Antarctica
3236	[-78.28125  231.328125]	Antarctica
3237	[-78.28125  232.734375]	Antarctica
3238	[-78.28125  234.140625]	Antarctica
3239	[-78.28125  235.546875]	Antarctica
3240	[-78.28125  236.953125]	Antarctica
3241	[-78.28125  238.359375]	Antarctica
3242	[-78.28125  239.765625]	Antarctica
3243	[-78.28125  241.171875]	Antarctica
3244	[-78.28125  242.578125]	Antarctica
3245	[-78.28125  243.984375]	Antarctica
3246	[-78.28125  245.390625]	Antarctica
3247	[-78.28125  246.796875]	Antarctica
3248	[-78.28125  248.203125]	Antarctica
3249	[-78.28125  249.609375]	Antarctica
3250	[-78.28125  251.015625]	Antarctica
3251	[-78.28125  252.421875]	Antarctica
3252	[-78.28125  253.828125]	Antarctica
3253	[-78.28125  255.234375]	Antarctica
3254	[-78.28125  256.640625]	Antarctica
3255	[-78.28125  258.046875]	Antarctica
3256	[-78.28125  259.453125]	Antarctica
3257	[-78.28125  260.859375]	Antarctica
3258	[-78.28125  262.265625]	Antarctica
3259	[-78.28125  263.671875]	Antarctica
3260	[-78.28125  265.078125]	Antarctica
3261	[-78.28125  266.484375]	Antarctica
3262	[-78.28125  267.890625]	Antarctica
3263	[-78.28125  269.296875]	Antarctica
3264	[-78.28125  270.703125]	Antarctica
3265	[-78.28125  272.109375]	Antarctica
3266	[-78.28125  273.515625]	Antarctica
3267	[-78.28125  274.921875]	Antarctica
3268	[-78.28125  276.328125]	Antarctica
3269	[-78.28125  277.734375]	Antarctica
3270	[-78.28125  279.140625]	Antarctica
3271	[-78.28125  280.546875]	Antarctica
3272	[-78.28125  281.953125]	Antarctica
3273	[-78.28125  283.359375]	Antarctica
3274	[-78.28125  284.765625]	Antarctica
3275	[-78.28125  286.171875]	Antarctica
3276	[-78.28125  287.578125]	Antarctica
3277	[-78.28125  288.984375]	Antarctica
3278	[-78.28125  290.390625]	Antarctica
3279	[-78.28125  291.796875]	Antarctica
3280	[-78.28125  293.203125]	Antarctica
3281	[-78.28125  294.609375]	Antarctica
3282	[-78.28125  296.015625]	Antarctica
3283	[-78.28125  297.421875]	Antarctica
3284	[-78.28125  298.828125]	Antarctica
3285	[-78.28125  300.234375]	Antarctica
3286	[-78.28125  301.640625]	Antarctica
3287	[-78.28125  303.046875]	Antarctica
3288	[-78.28125  304.453125]	Antarctica
3289	[-78.28125  305.859375]	Antarctica
3290	[-78.28125  307.265625]	Antarctica
3291	[-78.28125  308.671875]	Antarctica
3292	[-78.28125  310.078125]	Antarctica
3293	[-78.28125  311.484375]	Antarctica
3294	[-78.28125  312.890625]	Antarctica
3295	[-78.28125  314.296875]	Antarctica
3296	[-78.28125  315.703125]	Antarctica
3297	[-78.28125  317.109375]	Antarctica
3298	[-78.28125  318.515625]	Antarctica
3299	[-78.28125  319.921875]	Antarctica
3300	[-78.28125  321.328125]	Antarctica
3301	[-78.28125  322.734375]	Antarctica
3302	[-78.28125  324.140625]	Antarctica
3303	[-78.28125  325.546875]	Antarctica
3304	[-78.28125  326.953125]	Antarctica
3305	[-78.28125  328.359375]	Antarctica
3306	[-78.28125  329.765625]	Antarctica
3307	[-78.28125  331.171875]	Antarctica
3308	[-78.28125  332.578125]	Antarctica
3309	[-78.28125  333.984375]	Antarctica
3310	[-78.28125  335.390625]	Antarctica
3311	[-78.28125  336.796875]	Antarctica
3312	[-78.28125  338.203125]	Antarctica
3313	[-78.28125  339.609375]	Antarctica
3314	[-78.28125  341.015625]	Antarctica
3315	[-78.28125  342.421875]	Antarctica
3316	[-78.28125  343.828125]	Antarctica
3317	[-78.28125  345.234375]	Antarctica
3318	[-78.28125  346.640625]	Antarctica
3319	[-78.28125  348.046875]	Antarctica
3320	[-78.28125  349.453125]	Antarctica
3321	[-78.28125  350.859375]	Antarctica
3322	[-78.28125  352.265625]	Antarctica
3323	[-78.28125  353.671875]	Antarctica
3324	[-78.28125  355.078125]	Antarctica
3325	[-78.28125  356.484375]	Antarctica
3326	[-78.28125  357.890625]	Antarctica
3327	[-78.28125  359.296875]	Antarctica
3328	[-77.34375    0.703125]	Antarctica
3329	[-77.34375    2.109375]	Antarctica
3330	[-77.34375    3.515625]	Antarctica
3331	[-77.34375    4.921875]	Antarctica
3332	[-77.34375    6.328125]	Antarctica
3333	[-77.34375    7.734375]	Antarctica
3334	[-77.34375    9.140625]	Antarctica
3335	[-77.34375   10.546875]	Antarctica
3336	[-77.34375   11.953125]	Antarctica
3337	[-77.34375   13.359375]	Antarctica
3338	[-77.34375   14.765625]	Antarctica
3339	[-77.34375   16.171875]	Antarctica
3340	[-77.34375   17.578125]	Antarctica
3341	[-77.34375   18.984375]	Antarctica
3342	[-77.34375   20.390625]	Antarctica
3343	[-77.34375   21.796875]	Antarctica
3344	[-77.34375   23.203125]	Antarctica
3345	[-77.34375   24.609375]	Antarctica
3346	[-77.34375   26.015625]	Antarctica
3347	[-77.34375   27.421875]	Antarctica
3348	[-77.34375   28.828125]	Antarctica
3349	[-77.34375   30.234375]	Antarctica
3350	[-77.34375   31.640625]	Antarctica
3351	[-77.34375   33.046875]	Antarctica
3352	[-77.34375   34.453125]	Antarctica
3353	[-77.34375   35.859375]	Antarctica
3354	[-77.34375   37.265625]	Antarctica
3355	[-77.34375   38.671875]	Antarctica
3356	[-77.34375   40.078125]	Antarctica
3357	[-77.34375   41.484375]	Antarctica
3358	[-77.34375   42.890625]	Antarctica
3359	[-77.34375   44.296875]	Antarctica
3360	[-77.34375   45.703125]	Antarctica
3361	[-77.34375   47.109375]	Antarctica
3362	[-77.34375   48.515625]	Antarctica
3363	[-77.34375   49.921875]	Antarctica
3364	[-77.34375   51.328125]	Antarctica
3365	[-77.34375   52.734375]	Antarctica
3366	[-77.34375   54.140625]	Antarctica
3367	[-77.34375   55.546875]	Antarctica
3368	[-77.34375   56.953125]	Antarctica
3369	[-77.34375   58.359375]	Antarctica
3370	[-77.34375   59.765625]	Antarctica
3371	[-77.34375   61.171875]	Antarctica
3372	[-77.34375   62.578125]	Antarctica
3373	[-77.34375   63.984375]	Antarctica
3374	[-77.34375   65.390625]	Antarctica
3375	[-77.34375   66.796875]	Antarctica
3376	[-77.34375   68.203125]	Antarctica
3377	[-77.34375   69.609375]	Antarctica
3378	[-77.34375   71.015625]	Antarctica
3379	[-77.34375   72.421875]	Antarctica
3380	[-77.34375   73.828125]	Antarctica
3381	[-77.34375   75.234375]	Antarctica
3382	[-77.34375   76.640625]	Antarctica
3383	[-77.34375   78.046875]	Antarctica
3384	[-77.34375   79.453125]	Antarctica
3385	[-77.34375   80.859375]	Antarctica
3386	[-77.34375   82.265625]	Antarctica
3387	[-77.34375   83.671875]	Antarctica
3388	[-77.34375   85.078125]	Antarctica
3389	[-77.34375   86.484375]	Antarctica
3390	[-77.34375   87.890625]	Antarctica
3391	[-77.34375   89.296875]	Antarctica
3392	[-77.34375   90.703125]	Antarctica
3393	[-77.34375   92.109375]	Antarctica
3394	[-77.34375   93.515625]	Antarctica
3395	[-77.34375   94.921875]	Antarctica
3396	[-77.34375   96.328125]	Antarctica
3397	[-77.34375   97.734375]	Antarctica
3398	[-77.34375   99.140625]	Antarctica
3399	[-77.34375  100.546875]	Antarctica
3400	[-77.34375  101.953125]	Antarctica
3401	[-77.34375  103.359375]	Antarctica
3402	[-77.34375  104.765625]	Antarctica
3403	[-77.34375  106.171875]	Antarctica
3404	[-77.34375  107.578125]	Antarctica
3405	[-77.34375  108.984375]	Antarctica
3406	[-77.34375  110.390625]	Antarctica
3407	[-77.34375  111.796875]	Antarctica
3408	[-77.34375  113.203125]	Antarctica
3409	[-77.34375  114.609375]	Antarctica
3410	[-77.34375  116.015625]	Antarctica
3411	[-77.34375  117.421875]	Antarctica
3412	[-77.34375  118.828125]	None
3413	[-77.34375  120.234375]	None
3414	[-77.34375  121.640625]	None
3415	[-77.34375  123.046875]	None
3416	[-77.34375  124.453125]	None
3417	[-77.34375  125.859375]	None
3418	[-77.34375  127.265625]	None
3419	[-77.34375  128.671875]	None
3420	[-77.34375  130.078125]	None
3421	[-77.34375  131.484375]	Antarctica
3422	[-77.34375  132.890625]	Antarctica
3423	[-77.34375  134.296875]	None
3424	[-77.34375  135.703125]	None
3425	[-77.34375  137.109375]	None
3426	[-77.34375  138.515625]	None
3427	[-77.34375  139.921875]	None
3428	[-77.34375  141.328125]	None
3429	[-77.34375  142.734375]	Antarctica
3430	[-77.34375  144.140625]	Antarctica
3431	[-77.34375  145.546875]	Antarctica
3432	[-77.34375  146.953125]	Antarctica
3433	[-77.34375  148.359375]	Antarctica
3434	[-77.34375  149.765625]	Antarctica
3435	[-77.34375  151.171875]	Antarctica
3436	[-77.34375  152.578125]	Antarctica
3437	[-77.34375  153.984375]	Antarctica
3438	[-77.34375  155.390625]	Antarctica
3439	[-77.34375  156.796875]	Antarctica
3440	[-77.34375  158.203125]	Antarctica
3441	[-77.34375  159.609375]	Antarctica
3442	[-77.34375  161.015625]	Antarctica
3443	[-77.34375  162.421875]	Antarctica
3444	[-77.34375  163.828125]	Antarctica
3445	[-77.34375  165.234375]	Antarctica
3446	[-77.34375  166.640625]	Antarctica
3447	[-77.34375  168.046875]	Antarctica
3448	[-77.34375  169.453125]	Antarctica
3449	[-77.34375  170.859375]	Antarctica
3450	[-77.34375  172.265625]	Antarctica
3451	[-77.34375  173.671875]	Antarctica
3452	[-77.34375  175.078125]	Antarctica
3453	[-77.34375  176.484375]	Antarctica
3454	[-77.34375  177.890625]	Antarctica
3455	[-77.34375  179.296875]	Antarctica
3456	[-77.34375  180.703125]	Antarctica
3457	[-77.34375  182.109375]	Antarctica
3458	[-77.34375  183.515625]	Antarctica
3459	[-77.34375  184.921875]	Antarctica
3460	[-77.34375  186.328125]	Antarctica
3461	[-77.34375  187.734375]	Antarctica
3462	[-77.34375  189.140625]	Antarctica
3463	[-77.34375  190.546875]	Antarctica
3464	[-77.34375  191.953125]	Antarctica
3465	[-77.34375  193.359375]	Antarctica
3466	[-77.34375  194.765625]	Antarctica
3467	[-77.34375  196.171875]	Antarctica
3468	[-77.34375  197.578125]	Antarctica
3469	[-77.34375  198.984375]	Antarctica
3470	[-77.34375  200.390625]	Antarctica
3471	[-77.34375  201.796875]	Antarctica
3472	[-77.34375  203.203125]	Antarctica
3473	[-77.34375  204.609375]	Antarctica
3474	[-77.34375  206.015625]	Antarctica
3475	[-77.34375  207.421875]	Antarctica
3476	[-77.34375  208.828125]	Antarctica
3477	[-77.34375  210.234375]	Antarctica
3478	[-77.34375  211.640625]	Antarctica
3479	[-77.34375  213.046875]	Antarctica
3480	[-77.34375  214.453125]	Antarctica
3481	[-77.34375  215.859375]	Antarctica
3482	[-77.34375  217.265625]	Antarctica
3483	[-77.34375  218.671875]	Antarctica
3484	[-77.34375  220.078125]	Antarctica
3485	[-77.34375  221.484375]	Antarctica
3486	[-77.34375  222.890625]	Antarctica
3487	[-77.34375  224.296875]	Antarctica
3488	[-77.34375  225.703125]	Antarctica
3489	[-77.34375  227.109375]	Antarctica
3490	[-77.34375  228.515625]	Antarctica
3491	[-77.34375  229.921875]	Antarctica
3492	[-77.34375  231.328125]	Antarctica
3493	[-77.34375  232.734375]	Antarctica
3494	[-77.34375  234.140625]	Antarctica
3495	[-77.34375  235.546875]	Antarctica
3496	[-77.34375  236.953125]	Antarctica
3497	[-77.34375  238.359375]	Antarctica
3498	[-77.34375  239.765625]	Antarctica
3499	[-77.34375  241.171875]	Antarctica
3500	[-77.34375  242.578125]	Antarctica
3501	[-77.34375  243.984375]	Antarctica
3502	[-77.34375  245.390625]	Antarctica
3503	[-77.34375  246.796875]	Antarctica
3504	[-77.34375  248.203125]	Antarctica
3505	[-77.34375  249.609375]	Antarctica
3506	[-77.34375  251.015625]	Antarctica
3507	[-77.34375  252.421875]	Antarctica
3508	[-77.34375  253.828125]	Antarctica
3509	[-77.34375  255.234375]	Antarctica
3510	[-77.34375  256.640625]	Antarctica
3511	[-77.34375  258.046875]	Antarctica
3512	[-77.34375  259.453125]	Antarctica
3513	[-77.34375  260.859375]	Antarctica
3514	[-77.34375  262.265625]	Antarctica
3515	[-77.34375  263.671875]	Antarctica
3516	[-77.34375  265.078125]	Antarctica
3517	[-77.34375  266.484375]	Antarctica
3518	[-77.34375  267.890625]	Antarctica
3519	[-77.34375  269.296875]	Antarctica
3520	[-77.34375  270.703125]	Antarctica
3521	[-77.34375  272.109375]	Antarctica
3522	[-77.34375  273.515625]	Antarctica
3523	[-77.34375  274.921875]	Antarctica
3524	[-77.34375  276.328125]	Antarctica
3525	[-77.34375  277.734375]	Antarctica
3526	[-77.34375  279.140625]	Antarctica
3527	[-77.34375  280.546875]	Antarctica
3528	[-77.34375  281.953125]	Antarctica
3529	[-77.34375  283.359375]	Antarctica
3530	[-77.34375  284.765625]	Antarctica
3531	[-77.34375  286.171875]	Antarctica
3532	[-77.34375  287.578125]	Antarctica
3533	[-77.34375  288.984375]	Antarctica
3534	[-77.34375  290.390625]	Antarctica
3535	[-77.34375  291.796875]	Antarctica
3536	[-77.34375  293.203125]	Antarctica
3537	[-77.34375  294.609375]	Antarctica
3538	[-77.34375  296.015625]	Antarctica
3539	[-77.34375  297.421875]	Antarctica
3540	[-77.34375  298.828125]	Antarctica
3541	[-77.34375  300.234375]	Antarctica
3542	[-77.34375  301.640625]	Antarctica
3543	[-77.34375  303.046875]	Antarctica
3544	[-77.34375  304.453125]	Antarctica
3545	[-77.34375  305.859375]	Antarctica
3546	[-77.34375  307.265625]	Antarctica
3547	[-77.34375  308.671875]	Antarctica
3548	[-77.34375  310.078125]	Antarctica
3549	[-77.34375  311.484375]	Antarctica
3550	[-77.34375  312.890625]	Antarctica
3551	[-77.34375  314.296875]	Antarctica
3552	[-77.34375  315.703125]	Antarctica
3553	[-77.34375  317.109375]	Antarctica
3554	[-77.34375  318.515625]	Antarctica
3555	[-77.34375  319.921875]	Antarctica
3556	[-77.34375  321.328125]	Antarctica
3557	[-77.34375  322.734375]	Antarctica
3558	[-77.34375  324.140625]	Antarctica
3559	[-77.34375  325.546875]	Antarctica
3560	[-77.34375  326.953125]	Antarctica
3561	[-77.34375  328.359375]	Antarctica
3562	[-77.34375  329.765625]	Antarctica
3563	[-77.34375  331.171875]	Antarctica
3564	[-77.34375  332.578125]	Antarctica
3565	[-77.34375  333.984375]	Antarctica
3566	[-77.34375  335.390625]	Antarctica
3567	[-77.34375  336.796875]	Antarctica
3568	[-77.34375  338.203125]	Antarctica
3569	[-77.34375  339.609375]	Antarctica
3570	[-77.34375  341.015625]	Antarctica
3571	[-77.34375  342.421875]	Antarctica
3572	[-77.34375  343.828125]	Antarctica
3573	[-77.34375  345.234375]	Antarctica
3574	[-77.34375  346.640625]	Antarctica
3575	[-77.34375  348.046875]	Antarctica
3576	[-77.34375  349.453125]	Antarctica
3577	[-77.34375  350.859375]	Antarctica
3578	[-77.34375  352.265625]	Antarctica
3579	[-77.34375  353.671875]	Antarctica
3580	[-77.34375  355.078125]	Antarctica
3581	[-77.34375  356.484375]	Antarctica
3582	[-77.34375  357.890625]	Antarctica
3583	[-77.34375  359.296875]	Antarctica
3584	[-76.40625    0.703125]	Antarctica
3585	[-76.40625    2.109375]	Antarctica
3586	[-76.40625    3.515625]	Antarctica
3587	[-76.40625    4.921875]	Antarctica
3588	[-76.40625    6.328125]	Antarctica
3589	[-76.40625    7.734375]	Antarctica
3590	[-76.40625    9.140625]	Antarctica
3591	[-76.40625   10.546875]	Antarctica
3592	[-76.40625   11.953125]	Antarctica
3593	[-76.40625   13.359375]	Antarctica
3594	[-76.40625   14.765625]	Antarctica
3595	[-76.40625   16.171875]	Antarctica
3596	[-76.40625   17.578125]	Antarctica
3597	[-76.40625   18.984375]	Antarctica
3598	[-76.40625   20.390625]	Antarctica
3599	[-76.40625   21.796875]	Antarctica
3600	[-76.40625   23.203125]	Antarctica
3601	[-76.40625   24.609375]	Antarctica
3602	[-76.40625   26.015625]	Antarctica
3603	[-76.40625   27.421875]	Antarctica
3604	[-76.40625   28.828125]	Antarctica
3605	[-76.40625   30.234375]	Antarctica
3606	[-76.40625   31.640625]	Antarctica
3607	[-76.40625   33.046875]	Antarctica
3608	[-76.40625   34.453125]	Antarctica
3609	[-76.40625   35.859375]	Antarctica
3610	[-76.40625   37.265625]	Antarctica
3611	[-76.40625   38.671875]	Antarctica
3612	[-76.40625   40.078125]	Antarctica
3613	[-76.40625   41.484375]	Antarctica
3614	[-76.40625   42.890625]	Antarctica
3615	[-76.40625   44.296875]	Antarctica
3616	[-76.40625   45.703125]	Antarctica
3617	[-76.40625   47.109375]	Antarctica
3618	[-76.40625   48.515625]	Antarctica
3619	[-76.40625   49.921875]	Antarctica
3620	[-76.40625   51.328125]	Antarctica
3621	[-76.40625   52.734375]	Antarctica
3622	[-76.40625   54.140625]	Antarctica
3623	[-76.40625   55.546875]	Antarctica
3624	[-76.40625   56.953125]	Antarctica
3625	[-76.40625   58.359375]	Antarctica
3626	[-76.40625   59.765625]	Antarctica
3627	[-76.40625   61.171875]	Antarctica
3628	[-76.40625   62.578125]	Antarctica
3629	[-76.40625   63.984375]	Antarctica
3630	[-76.40625   65.390625]	Antarctica
3631	[-76.40625   66.796875]	Antarctica
3632	[-76.40625   68.203125]	Antarctica
3633	[-76.40625   69.609375]	Antarctica
3634	[-76.40625   71.015625]	Antarctica
3635	[-76.40625   72.421875]	Antarctica
3636	[-76.40625   73.828125]	Antarctica
3637	[-76.40625   75.234375]	Antarctica
3638	[-76.40625   76.640625]	Antarctica
3639	[-76.40625   78.046875]	Antarctica
3640	[-76.40625   79.453125]	Antarctica
3641	[-76.40625   80.859375]	Antarctica
3642	[-76.40625   82.265625]	Antarctica
3643	[-76.40625   83.671875]	Antarctica
3644	[-76.40625   85.078125]	Antarctica
3645	[-76.40625   86.484375]	Antarctica
3646	[-76.40625   87.890625]	Antarctica
3647	[-76.40625   89.296875]	Antarctica
3648	[-76.40625   90.703125]	Antarctica
3649	[-76.40625   92.109375]	Antarctica
3650	[-76.40625   93.515625]	Antarctica
3651	[-76.40625   94.921875]	Antarctica
3652	[-76.40625   96.328125]	Antarctica
3653	[-76.40625   97.734375]	Antarctica
3654	[-76.40625   99.140625]	Antarctica
3655	[-76.40625  100.546875]	Antarctica
3656	[-76.40625  101.953125]	Antarctica
3657	[-76.40625  103.359375]	Antarctica
3658	[-76.40625  104.765625]	Antarctica
3659	[-76.40625  106.171875]	Antarctica
3660	[-76.40625  107.578125]	Antarctica
3661	[-76.40625  108.984375]	Antarctica
3662	[-76.40625  110.390625]	Antarctica
3663	[-76.40625  111.796875]	Antarctica
3664	[-76.40625  113.203125]	Antarctica
3665	[-76.40625  114.609375]	Antarctica
3666	[-76.40625  116.015625]	Antarctica
3667	[-76.40625  117.421875]	None
3668	[-76.40625  118.828125]	None
3669	[-76.40625  120.234375]	None
3670	[-76.40625  121.640625]	None
3671	[-76.40625  123.046875]	None
3672	[-76.40625  124.453125]	None
3673	[-76.40625  125.859375]	None
3674	[-76.40625  127.265625]	None
3675	[-76.40625  128.671875]	None
3676	[-76.40625  130.078125]	None
3677	[-76.40625  131.484375]	None
3678	[-76.40625  132.890625]	None
3679	[-76.40625  134.296875]	None
3680	[-76.40625  135.703125]	None
3681	[-76.40625  137.109375]	None
3682	[-76.40625  138.515625]	None
3683	[-76.40625  139.921875]	None
3684	[-76.40625  141.328125]	None
3685	[-76.40625  142.734375]	None
3686	[-76.40625  144.140625]	None
3687	[-76.40625  145.546875]	None
3688	[-76.40625  146.953125]	None
3689	[-76.40625  148.359375]	Antarctica
3690	[-76.40625  149.765625]	Antarctica
3691	[-76.40625  151.171875]	Antarctica
3692	[-76.40625  152.578125]	Antarctica
3693	[-76.40625  153.984375]	Antarctica
3694	[-76.40625  155.390625]	Antarctica
3695	[-76.40625  156.796875]	Antarctica
3696	[-76.40625  158.203125]	Antarctica
3697	[-76.40625  159.609375]	Antarctica
3698	[-76.40625  161.015625]	Antarctica
3699	[-76.40625  162.421875]	Antarctica
3700	[-76.40625  163.828125]	Antarctica
3701	[-76.40625  165.234375]	Antarctica
3702	[-76.40625  166.640625]	Antarctica
3703	[-76.40625  168.046875]	Antarctica
3704	[-76.40625  169.453125]	Antarctica
3705	[-76.40625  170.859375]	Antarctica
3706	[-76.40625  172.265625]	Antarctica
3707	[-76.40625  173.671875]	Antarctica
3708	[-76.40625  175.078125]	Antarctica
3709	[-76.40625  176.484375]	Antarctica
3710	[-76.40625  177.890625]	Antarctica
3711	[-76.40625  179.296875]	Antarctica
3712	[-76.40625  180.703125]	Antarctica
3713	[-76.40625  182.109375]	Antarctica
3714	[-76.40625  183.515625]	Antarctica
3715	[-76.40625  184.921875]	Antarctica
