Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2000","2000","ha","1218287","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2001","2001","ha","1204697","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2002","2002","ha","1146669","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2003","2003","ha","1103271","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2004","2004","ha","1125119","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2005","2005","ha","1072716","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2006","2006","ha","995614","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2007","2007","ha","989992","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2008","2008","ha","1042826","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2009","2009","ha","1104870","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2010","2010","ha","1162898","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2011","2011","ha","1148576","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2012","2012","ha","1144606","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2013","2013","ha","1154344","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2014","2014","ha","1131728","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","56","Maize","2015","2015","ha","1131757","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1990","1990","ha","11500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1991","1991","ha","12500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1992","1992","ha","14600","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1993","1993","ha","17500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1994","1994","ha","21359","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1995","1995","ha","20495","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1996","1996","ha","21543","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1997","1997","ha","27991","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1998","1998","ha","28217","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","1999","1999","ha","27321","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2000","2000","ha","22580","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2001","2001","ha","34853","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2002","2002","ha","36032","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2003","2003","ha","34617","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2004","2004","ha","38295","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2005","2005","ha","34424","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2006","2006","ha","26634","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2007","2007","ha","34292","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2008","2008","ha","35365","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2009","2009","ha","28397","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2010","2010","ha","29386","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2011","2011","ha","30585","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2012","2012","ha","30072","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2013","2013","ha","30331","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2014","2014","ha","29600","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","446","Maize, green","2015","2015","ha","34917","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1990","1990","ha","128000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1991","1991","ha","170000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1992","1992","ha","168195","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1993","1993","ha","168208","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1994","1994","ha","195000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1995","1995","ha","195695","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1996","1996","ha","197872","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1997","1997","ha","221927","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1998","1998","ha","227293","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","1999","1999","ha","244747","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2000","2000","ha","269306","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2001","2001","ha","274915","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2002","2002","ha","209231","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2003","2003","ha","275144","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2004","2004","ha","283505","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2005","2005","ha","310118","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2006","2006","ha","281988","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2007","2007","ha","297601","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2008","2008","ha","305114","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2009","2009","ha","308026","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2010","2010","ha","311048","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2011","2011","ha","345684","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2012","2012","ha","398372","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2013","2013","ha","399543","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2014","2014","ha","410707","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","571","Mangoes, mangosteens, guavas","2015","2015","ha","407682","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","299","Melonseed","1993","1993","ha","","M","Data not available"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","299","Melonseed","1994","1994","ha","","M","Data not available"
